Nom;n°_Structure;Statut;Objet;Precision;Localisation;n°_Indiv;Sexe_Bio;Sexe_Genetique;Sexe_Archeo;Classe;Probable;AgeEstime;ClasseAge
ECKWERSHEIM Burgweg links (nécropole);1020;identifié;fourreau;de scramasaxe;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1020;identifié;couteau;;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1020;identifié;ceinture;garniture double à appliques;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1020;possible;aumônière/sacoche;aumônière masculine;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1021;identifié;pot;biconique/caréné;non associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1021;identifié;fourreau;de scramasaxe;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1021;possible;scramasaxe;;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1021;identifié;flèche;douille ouverte;indéterminé;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1021;possible;ceinture;;indéterminé;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1022;identifié;fibule;ronde ou polylobée;associé au corps;1;;;;Immature;FAUX;10-14;[10-14]
ECKWERSHEIM Burgweg links (nécropole);1022;identifié;collier;composite (pendentif[s]+perle[s]);associé au corps;1;;;;Immature;FAUX;10-14;[10-14]
ECKWERSHEIM Burgweg links (nécropole);1022;identifié;ceinture;boucle simple;associé au corps;1;;;;Immature;FAUX;10-14;[10-14]
ECKWERSHEIM Burgweg links (nécropole);1022;identifié;châtelaine;;associé au corps;1;;;;Immature;FAUX;10-14;[10-14]
ECKWERSHEIM Burgweg links (nécropole);1022;identifié;couteau;;associé au corps;1;;;;Immature;FAUX;10-14;[10-14]
ECKWERSHEIM Burgweg links (nécropole);1022;identifié;fourreau;de couteau;associé au corps;1;;;;Immature;FAUX;10-14;[10-14]
ECKWERSHEIM Burgweg links (nécropole);1022;identifié;œuf;;associé au corps;1;;;;Immature;FAUX;10-14;[10-14]
ECKWERSHEIM Burgweg links (nécropole);1023;identifié;scramasaxe;;associé au corps;1;Masculin;;;Adulte;FAUX;20-59;[>20]
ECKWERSHEIM Burgweg links (nécropole);1023;identifié;fourreau;de scramasaxe;associé au corps;1;Masculin;;;Adulte;FAUX;20-59;[>20]
ECKWERSHEIM Burgweg links (nécropole);1023;identifié;couteau;;;1;Masculin;;;Adulte;FAUX;20-59;[>20]
ECKWERSHEIM Burgweg links (nécropole);1023;identifié;ceinture;garniture triple;associé au corps;1;Masculin;;;Adulte;FAUX;20-59;[>20]
ECKWERSHEIM Burgweg links (nécropole);1032;identifié;ceinture;garniture triple;associé au corps;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1032;identifié;scramasaxe;;associé au corps;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1032;identifié;fourreau;de scramasaxe;associé au corps;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1032;identifié;couteau;;associé au corps;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1032;possible;aumônière/sacoche;aumônière masculine;associé au corps;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1032;non identifié;indéterminé;;indéterminé;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1037;identifié;pot;biconique/caréné;non associé au corps;1;;;;Immature;FAUX;5-9;[5-9]
ECKWERSHEIM Burgweg links (nécropole);1037;identifié;ceinture;boucle simple;associé au corps;1;;;;Immature;FAUX;5-9;[5-9]
ECKWERSHEIM Burgweg links (nécropole);1037;possible;peigne;à simple denture;associé au corps;1;;;;Immature;FAUX;5-9;[5-9]
ECKWERSHEIM Burgweg links (nécropole);1037;identifié;flèche;;non associé au corps;1;;;;Immature;FAUX;5-9;[5-9]
ECKWERSHEIM Burgweg links (nécropole);1037;identifié;couteau;;associé au corps;1;;;;Immature;FAUX;5-9;[5-9]
ECKWERSHEIM Burgweg links (nécropole);1038;identifié;pot;biconique/caréné;non associé au corps;1;Féminin;;;Adulte;FAUX;20-29;[>20]
ECKWERSHEIM Burgweg links (nécropole);1038;identifié;ceinture;boucle simple;associé au corps;1;Féminin;;;Adulte;FAUX;20-29;[>20]
ECKWERSHEIM Burgweg links (nécropole);1038;identifié;faune;ovidé/capriné;non associé au corps;1;Féminin;;;Adulte;FAUX;20-29;[>20]
ECKWERSHEIM Burgweg links (nécropole);1038;identifié;faune;gallinacé;non associé au corps;1;Féminin;;;Adulte;FAUX;20-29;[>20]
ECKWERSHEIM Burgweg links (nécropole);1038;identifié;œuf;;non associé au corps;1;Féminin;;;Adulte;FAUX;20-29;[>20]
ECKWERSHEIM Burgweg links (nécropole);1042;identifié;ceinture;garniture simple;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1042;identifié;couteau;;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1042;identifié;pot;biconique/caréné;non associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1042;identifié;collier;composite (pendentif[s]+perle[s]);associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1042;possible;coffre/coffret;;non associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1042;possible;non identifié;;non associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1044;identifié;collier;de perles;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1044;identifié;pot;biconique/caréné;non associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1044;identifié;pot;globulaire/ovoïde;non associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1044;possible;anneau(x) de châtelaine;;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1044;possible;coffre/coffret;;non associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1047;identifié;pot;biconique/caréné;non associé au corps;1;;;;Immature;FAUX;1-4;[1-4]
ECKWERSHEIM Burgweg links (nécropole);1047;identifié;peigne;à double denture;associé au corps;1;;;;Immature;FAUX;1-4;[1-4]
ECKWERSHEIM Burgweg links (nécropole);1051;identifié;scramasaxe;;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1051;identifié;pot;biconique/caréné;non associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1051;identifié;aumônière/sacoche;aumônière masculine;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1051;identifié;couteau;;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1051;identifié;couteau;;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1051;possible;couteau;;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1051;identifié;pierre(s) à feu;lot;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1051;possible;clou(s);lot;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1051;non identifié;non identifié;;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1051;identifié;objet décontextualisé;;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1051;possible;matière première;;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1051;non identifié;non identifié;;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1051;non identifié;indéterminé;;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1051;non identifié;indéterminé;;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1052;identifié;collier;de perles;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1052;identifié;ceinture;garniture simple à appliques;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1052;identifié;couteau;;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1052;identifié;fourreau;de couteau;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1052;identifié;pot verseur;globulaire/ovoïde;non associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1052;identifié;faune;bovidé;non associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1053;identifié;collier;de perles;associé au corps;1;;;;Immature;FAUX;5-9;[5-9]
ECKWERSHEIM Burgweg links (nécropole);1053;identifié;ceinture;boucle simple;associé au corps;1;;;;Immature;FAUX;5-9;[5-9]
ECKWERSHEIM Burgweg links (nécropole);1053;identifié;étui de peigne;;associé au corps;1;;;;Immature;FAUX;5-9;[5-9]
ECKWERSHEIM Burgweg links (nécropole);1053;possible;châtelaine;;associé au corps;1;;;;Immature;FAUX;5-9;[5-9]
ECKWERSHEIM Burgweg links (nécropole);1054;identifié;collier;de perles;associé au corps;1;;;;Immature;FAUX;5-9;[5-9]
ECKWERSHEIM Burgweg links (nécropole);1054;identifié;ceinture;boucle simple;associé au corps;1;;;;Immature;FAUX;5-9;[5-9]
ECKWERSHEIM Burgweg links (nécropole);1054;identifié;perle(s) de châtelaine;;;1;;;;Immature;FAUX;5-9;[5-9]
ECKWERSHEIM Burgweg links (nécropole);1054;identifié;châtelaine;;associé au corps;1;;;;Immature;FAUX;5-9;[5-9]
ECKWERSHEIM Burgweg links (nécropole);1054;identifié;peigne;à double denture;associé au corps;1;;;;Immature;FAUX;5-9;[5-9]
ECKWERSHEIM Burgweg links (nécropole);1054;identifié;étui de peigne;;associé au corps;1;;;;Immature;FAUX;5-9;[5-9]
ECKWERSHEIM Burgweg links (nécropole);1054;identifié;pot;biconique/caréné;non associé au corps;1;;;;Immature;FAUX;5-9;[5-9]
ECKWERSHEIM Burgweg links (nécropole);1054;identifié;faune;suidé;non associé au corps;1;;;;Immature;FAUX;5-9;[5-9]
ECKWERSHEIM Burgweg links (nécropole);1054;identifié;faune;gallinacé;non associé au corps;1;;;;Immature;FAUX;5-9;[5-9]
ECKWERSHEIM Burgweg links (nécropole);1055;identifié;ceinture;garniture simple;associé au corps;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ECKWERSHEIM Burgweg links (nécropole);1055;identifié;aumônière/sacoche;aumônière masculine;associé au corps;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ECKWERSHEIM Burgweg links (nécropole);1055;identifié;couteau;;associé au corps;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ECKWERSHEIM Burgweg links (nécropole);1055;identifié;poinçon;;associé au corps;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ECKWERSHEIM Burgweg links (nécropole);1055;identifié;pierre(s) à feu;lot;associé au corps;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ECKWERSHEIM Burgweg links (nécropole);1055;identifié;pierre à aiguiser;;associé au corps;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ECKWERSHEIM Burgweg links (nécropole);1055;non identifié;indéterminé;;associé au corps;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ECKWERSHEIM Burgweg links (nécropole);1055;possible;clou(s);unique;;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ECKWERSHEIM Burgweg links (nécropole);1055;identifié;objet décontextualisé;;associé au corps;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ECKWERSHEIM Burgweg links (nécropole);1055;identifié;clou(s);lot;associé au corps;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ECKWERSHEIM Burgweg links (nécropole);1055;identifié;scramasaxe;;associé au corps;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1044;identifié;peigne;à double denture;non associé au corps;1;;;;Immature;FAUX;0 à 15 ans;[1-4]/[5-9]/[10-14]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1044;identifié;flèche;douille ouverte;non associé au corps;1;;;;Immature;FAUX;0 à 15 ans;[1-4]/[5-9]/[10-14]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1044;identifié;pot;;non associé au corps;1;;;;Immature;FAUX;0 à 15 ans;[1-4]/[5-9]/[10-14]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1044;possible;baudrier d'épée;;indéterminé;1;;;;Immature;FAUX;0 à 15 ans;[1-4]/[5-9]/[10-14]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1044;identifié;faune;;indéterminé;1;;;;Immature;FAUX;0 à 15 ans;[1-4]/[5-9]/[10-14]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1044;identifié;œuf;;indéterminé;1;;;;Immature;FAUX;0 à 15 ans;[1-4]/[5-9]/[10-14]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1046;identifié;collier;composite (pendentif[s]+perle[s]);associé au corps;1;;;;Immature;FAUX;12 - 18 ans;[10-14]/[15-19]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1046;identifié;monnaie;antique;associé au corps;1;;;;Immature;FAUX;12 - 18 ans;[10-14]/[15-19]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1046;identifié;monnaie;antique;associé au corps;1;;;;Immature;FAUX;12 - 18 ans;[10-14]/[15-19]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1046;possible;pierre(s) à feu;unique;associé au corps;1;;;;Immature;FAUX;12 - 18 ans;[10-14]/[15-19]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1046;non identifié;indéterminé;;;1;;;;Immature;FAUX;12 - 18 ans;[10-14]/[15-19]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1046;possible;matière première;pâte de verre;associé au corps;1;;;;Immature;FAUX;12 - 18 ans;[10-14]/[15-19]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1046;identifié;anneau(x) de châtelaine;;;1;;;;Immature;FAUX;12 - 18 ans;[10-14]/[15-19]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1142;identifié;œuf;;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1143;identifié;ceinture;boucle simple;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1143;identifié;couteau;;;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1143;identifié;lance;douille ouverte;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1143;identifié;pot;;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1143;non identifié;non identifié;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1143;possible;poinçon;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1143;identifié;faune;gallinacé;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1143;identifié;œuf;;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1144;possible;baudrier d'épée;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1144;possible;aumônière/sacoche;aumônière masculine;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1144;identifié;bouclier;;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1144;identifié;épée;;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1144;identifié;lance;douille ouverte;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1144;identifié;fourreau;d'épée;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1144;identifié;peigne;à simple denture;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1144;identifié;pot verseur;biconique/caréné;non associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ODRATZHEIM Sandgrube, Lotissement du Wehland;1144;possible;ceinture;garniture simple;associé au corps;1;;;;Adulte;FAUX;> 20 ans;[>20]
ECKWERSHEIM Burgweg links (nécropole);1055;identifié;couteau;;associé au corps;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ECKWERSHEIM Burgweg links (nécropole);1055;possible;fourreau;de scramasaxe;associé au corps;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ECKWERSHEIM Burgweg links (nécropole);1055;identifié;flèche;douille ouverte;associé au corps;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ECKWERSHEIM Burgweg links (nécropole);1055;identifié;flèche;douille fermée;associé au corps;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ECKWERSHEIM Burgweg links (nécropole);1055;identifié;flèche;;associé au corps;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ECKWERSHEIM Burgweg links (nécropole);1055;identifié;pot verseur;globulaire/ovoïde;non associé au corps;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ECKWERSHEIM Burgweg links (nécropole);1055;identifié;pot;biconique/caréné;non associé au corps;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ECKWERSHEIM Burgweg links (nécropole);1055;identifié;faune;suidé;non associé au corps;1;;;;Immature;FAUX;5-14;[5-9]/[10-14]
ECKWERSHEIM Burgweg links (nécropole);1060;identifié;pot;globulaire/ovoïde;non associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1060;identifié;épée;;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1060;non identifié;indéterminé;;associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1060;possible;coffre/coffret;;non associé au corps;1;;;;Adulte;FAUX;>20;[>20]
ECKWERSHEIM Burgweg links (nécropole);1073;identifié;pot;biconique/caréné;non associé au corps;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1073;identifié;peigne;à double denture;non associé au corps;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1073;identifié;lance;douille fermée;non associé au corps;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1073;identifié;bouclier;;non associé au corps;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1073;possible;coffre/coffret;;non associé au corps;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1073;identifié;œuf;;non associé au corps;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1073;identifié;faune;gallinacé;non associé au corps;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1073;identifié;pot verseur;globulaire/ovoïde;indéterminé;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1073;identifié;fourreau;d'épée;indéterminé;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1073;identifié;ceinture;;indéterminé;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1073;possible;baudrier d'épée;;;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1073;non identifié;indéterminé;;indéterminé;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1073;possible;faune;bovidé;indéterminé;1;Masculin;;;Adulte;FAUX;>40;[>20]
ECKWERSHEIM Burgweg links (nécropole);1074;identifié;scramasaxe;;associé au corps;1;;;;Adolescent;FAUX;15-19;[15-19]
ECKWERSHEIM Burgweg links (nécropole);1074;identifié;fourreau;de scramasaxe;associé au corps;1;;;;Adolescent;FAUX;15-19;[15-19]
ECKWERSHEIM Burgweg links (nécropole);1074;identifié;lance;douille fermée;associé au corps;1;;;;Adolescent;FAUX;15-19;[15-19]
ECKWERSHEIM Burgweg links (nécropole);2078;identifié;pot;globulaire/ovoïde;non associé au corps;1;Féminin;;;Adulte;FAUX;30-59;[>20]
ECKWERSHEIM Burgweg links (nécropole);2079;identifié;pot;globulaire/ovoïde;indéterminé;1;Masculin;;;Adolescent;FAUX;15-19;[15-19]
MERXHEIM Obere Reben;0012;identifié;ceinture;garniture double à appliques;associé au corps;1;;;;Adolescent;FAUX;15 à 19 ans;[15-19]
MERXHEIM Obere Reben;0012;identifié;fiche;à bélière;associé au corps;1;;;;Adolescent;FAUX;15 à 19 ans;[15-19]
MERXHEIM Obere Reben;0012;identifié;couteau;;associé au corps;1;;;;Adolescent;FAUX;15 à 19 ans;[15-19]
MERXHEIM Obere Reben;0012;identifié;pierre(s) à feu;lot;associé au corps;1;;;;Adolescent;FAUX;15 à 19 ans;[15-19]
MERXHEIM Obere Reben;0012;possible;aumônière/sacoche;aumônière masculine;associé au corps;1;;;;Adolescent;FAUX;15 à 19 ans;[15-19]
